"start";"end";"deviceid";"বয়স";"লিঙ্গ";"শিক্ষাগত যোগ্যতা";"পেশা";"আপনি কোথায় বসবাস করেন?";"আপনার চা পানের ধরণ কেমন?";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?/সকাল";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?/দুপুর";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?/বিকাল/সন্ধ্যায়";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?/রাতে";"আপনার পরিবারের অন্য কতজন সদস্য চা পান করেন? ";"আপনি কোন ধরণের চা পান করে থাকেন? ";"আপনি কোন ধরণের চা পান করে থাকেন? /র/লাল চা";"আপনি কোন ধরণের চা পান করে থাকেন? /দুধ চা";"আপনি কোন ধরণের চা পান করে থাকেন? /গ্রীন চা";"আপনি কোন ধরণের চা পান করে থাকেন? /হারবাল চা";"আপনি কোন ধরণের চা পান করে থাকেন? /উলং চা";"আপনি কোন ধরণের চা পান করে থাকেন? /অন্যান্য";"আপনি কোন ধরণের চা পান করে থাকেন? /রেডি চা";"আপনি কোন ধরণের চা পান করে থাকেন? /ফ্লেভারযুক্ত চা";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/ব্যান্ডের টি ব্যাগ";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/খোলা চা ";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/রেডি/প্যাকেজ চা";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/অন্যান্য";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/ব্রান্ডের চা পাতা";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?/মুদি দোকান";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?/সুপারশপ";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?/অনলাইন শপ";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?/অন্যান্য";"প্রতি মাসে আপনার কত টাকার চা পাতা ক্রয় করে থাকেন?";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/ব্র্যান্ড এর খ্যাতি";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/গুনগত মান";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/স্বাদ ";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/ঘ্রান";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/পন্যের মোড়ক ";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/সুলভ ক্রয়মূল্য ";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/ডিসকাউন্ট বা ফ্রি গিফট";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/দোকানদার যা দেয় তাই কিনি";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/যখন যা পাই ";"বর্তমানে আপনি যে ব্রান্ডের চা পান করছেন সেটি সম্পর্কে আপনি কিভাবে আগ্রহী হয়েছিলেন?";"বর্তমানে আপনি যে ব্রান্ডের চা পান করছেন সেটি সম্পর্কে আপনি কিভাবে আগ্রহী হয়েছিলেন?/বিজ্ঞাপন দেখে";"বর্তমানে আপনি যে ব্রান্ডের চা পান করছেন সেটি সম্পর্কে আপনি কিভাবে আগ্রহী হয়েছিলেন?/কারো কাছ থেকে শুনে";"বর্তমানে আপনি যে ব্রান্ডের চা পান করছেন সেটি সম্পর্কে আপনি কিভাবে আগ্রহী হয়েছিলেন?/পান করে";"বিদ্যমান ব্রান্ডের চায়ের ক্ষেত্রে চায়ের মানোন্নয়নে আপনার কোন প্রত্যাশা বা পরামর্শ রয়েছে কি? ";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2023-10-04T15:28:13.746+06:00";"2023-10-04T15:32:38.203+06:00";"ee-eu.kobotoolbox.org:RricgLFz6K7e2sng";"35";"পুরুষ";"এসএসসি/সমমান";"ব্যাবসা/উদ্যোক্তা";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায় রাতে";"1";"1";"1";"1";"১";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"খোলা চা ";"0";"1";"0";"0";"0";"মুদি দোকান";"1";"0";"0";"0";"৫০১ থেকে ১০০০ টাকা";"গুনগত মান";"0";"1";"0";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"?";"487460149";"873d35b0-43c8-4e1b-9e70-753e859f750e";"2023-10-04T09:32:40";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"72"
"2023-10-04T18:11:12.234+06:00";"2023-10-04T18:14:23.054+06:00";"ee-eu.kobotoolbox.org:ZGN23H2dbx7TTh7p";"27";"নারী";"স্নাতকোত্তর/সমমান";"গৃহিণী";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"সপ্তাহে ৩-৫ বার";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"২";"র/লাল চা";"1";"0";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ  ঘ্রান সুলভ ক্রয়মূল্য ";"1";"1";"1";"1";"0";"1";"0";"0";"0";"পান করে";"0";"0";"1";"না";"487558620";"9c07b138-3e95-43aa-a608-3f6d6aeb52e6";"2023-10-04T12:14:24";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"73"
"2023-10-04T18:11:23.419+06:00";"2023-10-04T18:14:13.421+06:00";"ee-eu.kobotoolbox.org:k2hAb0Da10g6QTyR";"25";"নারী";"স্নাতক/ডিগ্রী/সমমান";"কোন কর্মে নিয়জিত নয়";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"প্রতিদিন";"রাতে";"0";"0";"0";"1";"৪";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"অন্যান্য";"0";"0";"0";"1";"0";"মুদি দোকান";"1";"0";"0";"0";"২০০ টাকার কম";"গুনগত মান";"0";"1";"0";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"487558674";"6d0ac666-84cb-4ead-8cad-761c4122c73f";"2023-10-04T12:14:31";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"74"
"2023-10-04T18:18:47.883+06:00";"2023-10-04T18:27:01.901+06:00";"ee-eu.kobotoolbox.org:a9mM5bncKEwIdIBi";"40";"নারী";"এইচএসসি/সমমান";"ব্যাবসা/উদ্যোক্তা";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"সপ্তাহে ৩-৫ বার";"সকাল";"1";"0";"0";"0";"১";"গ্রীন চা";"0";"0";"1";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা";"1";"0";"0";"0";"1";"অনলাইন শপ";"0";"0";"1";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান";"0";"1";"0";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"না।";"487565887";"6c68d41a-6918-4060-9c3a-164e7c28180a";"2023-10-04T12:27:02";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"75"
"2023-10-04T18:28:49.821+06:00";"2023-10-04T18:30:56.415+06:00";"ee-eu.kobotoolbox.org:w0TZqvpd8JyAiwQW";"24";"নারী";"স্নাতক/ডিগ্রী/সমমান";"শিক্ষার্থী";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"প্রতিদিন";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"৪";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"সুপারশপ";"0";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান";"0";"1";"0";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"No";"487568278";"6febb068-9926-419e-94ee-c4fec34e12df";"2023-10-04T12:30:59";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"76"
"2023-10-04T19:04:23.418+06:00";"2023-10-04T19:07:40.502+06:00";"ee-eu.kobotoolbox.org:VIX7Ln2xIFaobpuw";"29";"নারী";"স্নাতক/ডিগ্রী/সমমান";"গৃহিণী";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায় রাতে";"1";"0";"1";"1";"৫ বা তার চেয়ে বেশী";"র/লাল চা দুধ চা অন্যান্য রেডি চা ফ্লেভারযুক্ত চা";"1";"1";"0";"0";"0";"1";"1";"1";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা অন্যান্য";"1";"0";"0";"1";"1";"মুদি দোকান সুপারশপ অন্যান্য";"1";"1";"0";"1";"৫০১ থেকে ১০০০ টাকা";"গুনগত মান স্বাদ  ঘ্রান সুলভ ক্রয়মূল্য  ডিসকাউন্ট বা ফ্রি গিফট";"0";"1";"1";"1";"0";"1";"1";"0";"0";"কারো কাছ থেকে শুনে পান করে";"0";"1";"1";"না";"487590699";"58eae102-023c-4068-862c-0a4ff8e72fae";"2023-10-04T13:07:42";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"77"
"2023-10-04T20:32:00.497+06:00";"2023-10-04T20:33:19.289+06:00";"ee-eu.kobotoolbox.org:nvlPgpGjdk0Izqvn";"35";"পুরুষ";"স্নাতক/ডিগ্রী/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল";"1";"0";"0";"0";"৪";"র/লাল চা দুধ চা গ্রীন চা";"1";"1";"1";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান সুপারশপ";"1";"1";"0";"0";"৫০১ থেকে ১০০০ টাকা";"ব্র্যান্ড এর খ্যাতি গুনগত মান সুলভ ক্রয়মূল্য  ডিসকাউন্ট বা ফ্রি গিফট";"1";"1";"0";"0";"0";"1";"1";"0";"0";"বিজ্ঞাপন দেখে পান করে";"1";"0";"1";"";"487638167";"5fb28886-7084-435c-8591-ca37a3458c76";"2023-10-04T14:33:20";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"78"
"2023-10-04T21:23:14.909+06:00";"2023-10-04T21:33:41.256+06:00";"ee-eu.kobotoolbox.org:XjUD8Zutbiz3HchH";"26";"নারী";"স্নাতক/ডিগ্রী/সমমান";"কোন কর্মে নিয়জিত নয়";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল";"1";"0";"0";"0";"২";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"সুপারশপ";"0";"1";"0";"0";"২০০ টাকার কম";"স্বাদ ";"0";"0";"1";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"চায়ের সুলভমূল্যতা বজায় থাকুক।এছাড়া স্বাদ, গুনগত মান উন্নত হোক কারন আমি চায়ের স্বাদ এর উপত ডিপেন্ড করে চা পান করি তাই এটি আমার কাছে বিশেষত গুরুত্ব পায়।";"487669715";"296626b7-0d6a-4e1c-ad99-7a7cb4128e91";"2023-10-04T15:33:44";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"79"
"2023-10-04T22:09:32.901+06:00";"2023-10-04T22:12:07.500+06:00";"ee-eu.kobotoolbox.org:f0R6f6C7Hebch3F7";"25";"নারী";"স্নাতকোত্তর/সমমান";"শিক্ষার্থী";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"২";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"487688809";"72e4d4f8-dfc6-4ced-b664-d982cb341336";"2023-10-04T16:12:11";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"80"
"2023-10-04T22:15:13.520+06:00";"2023-10-04T22:16:46.310+06:00";"ee-eu.kobotoolbox.org:f87WzMl5NQsAEqxd";"28";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"প্রতিদিন";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"১";"র/লাল চা";"1";"0";"0";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ";"1";"0";"0";"0";"0";"মুদি দোকান";"1";"0";"0";"0";"২০০ টাকার কম";"গুনগত মান স্বাদ ";"0";"1";"1";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"487690954";"5ceac853-517d-4061-a0a4-851a165badd3";"2023-10-04T16:16:48";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"81"
"2023-10-04T22:16:46.435+06:00";"2023-10-04T22:17:38.642+06:00";"ee-eu.kobotoolbox.org:f87WzMl5NQsAEqxd";"28";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"প্রতিদিন";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"১";"র/লাল চা দুধ চা";"1";"1";"0";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ খোলা চা ";"1";"1";"0";"0";"0";"মুদি দোকান";"1";"0";"0";"0";"২০০ টাকার কম";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ ";"1";"1";"1";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"487691403";"f08540f4-9974-41ce-b515-0535d814c332";"2023-10-04T16:17:39";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"82"
"2023-10-05T00:15:27.934+06:00";"2023-10-05T00:21:25.316+06:00";"ee-eu.kobotoolbox.org:DUeMnYZNjVRo1kle";"35";"পুরুষ";"স্নাতক/ডিগ্রী/সমমান";"ব্যাবসা/উদ্যোক্তা";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায় রাতে";"1";"0";"1";"1";"৫ বা তার চেয়ে বেশী";"র/লাল চা দুধ চা";"1";"1";"0";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা";"1";"0";"0";"0";"1";"সুপারশপ";"0";"1";"0";"0";"৫০১ থেকে ১০০০ টাকা";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ  ঘ্রান";"1";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"No";"487736156";"1b98481d-85e4-460f-a1ba-a887227ec5e5";"2023-10-04T18:21:26";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"83"
"2023-10-05T01:41:34.877+06:00";"2023-10-05T01:48:10.154+06:00";"ee-eu.kobotoolbox.org:2uOBzWomI0FQBFKV";"26";"নারী";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৩";"দুধ চা ফ্লেভারযুক্ত চা";"0";"1";"0";"0";"0";"0";"0";"1";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান সুপারশপ";"1";"1";"0";"0";"৫০১ থেকে ১০০০ টাকা";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ  ঘ্রান";"1";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"Day by day আরও বিভিন্ন ফ্লেভারফুল চা পাতা মার্কেটে আনবে।";"487758631";"ab160231-0539-4387-9c5c-b6bf534308a3";"2023-10-04T19:48:12";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"84"
"2023-10-05T02:19:53.144+06:00";"2023-10-05T02:22:00.986+06:00";"ee-eu.kobotoolbox.org:reOJeYKByThJZ92d";"25";"নারী";"স্নাতক/ডিগ্রী/সমমান";"পেশাজীবী (ডাক্তার/উকিল/ইঞ্জিনিয়ার/কৃষিবিদ ইত্যাদি)";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"সপ্তাহে ৩-৫ বার";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"৩";"র/লাল চা";"1";"0";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ টাকার কম";"গুনগত মান";"0";"1";"0";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"Dam komano usit";"487766840";"9e55be6d-60a3-40ad-a47b-0df5d1f2febb";"2023-10-04T20:22:03";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"85"
"2023-10-05T04:50:28.961-04:00";"2023-10-05T04:52:42.170-04:00";"ee-eu.kobotoolbox.org:3Bpx5EI3OKu71lig";"31";"নারী";"স্নাতক/ডিগ্রী/সমমান";"শিক্ষার্থী";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"দুপুর রাতে";"0";"1";"0";"1";"২";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ";"1";"0";"0";"0";"0";"সুপারশপ";"0";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"বিজ্ঞাপন দেখে পান করে";"1";"0";"1";"";"487913281";"c274f145-9801-4bd0-8a54-aa57302e154f";"2023-10-05T08:52:43";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"86"
"2023-10-06T23:34:27.001+06:00";"2023-10-06T23:41:17.470+06:00";"ee-eu.kobotoolbox.org:FwE20ukDCCeE4oMW";"30";"নারী";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল";"1";"0";"0";"0";"২";"দুধ চা গ্রীন চা";"0";"1";"1";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ";"1";"0";"0";"0";"0";"মুদি দোকান";"1";"0";"0";"0";"২০০ টাকার কম";"গুনগত মান";"0";"1";"0";"0";"0";"0";"0";"0";"0";"বিজ্ঞাপন দেখে পান করে";"1";"0";"1";"";"488551798";"d235e50c-5996-4b17-b179-2d1225c9a40a";"2023-10-06T17:41:14";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"87"
"2023-10-09T15:26:24.018+06:00";"2023-10-09T15:28:06.605+06:00";"ee-eu.kobotoolbox.org:ItQuBEfVu1Q8NCSa";"22";"নারী";"স্নাতকোত্তর/সমমান";"শিক্ষার্থী";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"সপ্তাহে ৩-৫ বার";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"১";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ";"1";"0";"0";"0";"0";"সুপারশপ";"0";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি";"1";"0";"0";"0";"0";"0";"0";"0";"0";"কারো কাছ থেকে শুনে";"0";"1";"0";"";"489523818";"c5b24d4a-cf58-4d65-80e7-debc2a430d82";"2023-10-09T09:28:09";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"88"
"2023-10-12T17:20:01.428+06:00";"2023-10-12T17:24:47.728+06:00";"ee-eu.kobotoolbox.org:hKB7hiExMiecsiSx";"38";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায়";"1";"1";"1";"0";"৩";"র/লাল চা গ্রীন চা";"1";"0";"1";"0";"0";"0";"0";"0";"অন্যান্য";"0";"0";"0";"1";"0";"অন্যান্য";"0";"0";"0";"1";"১০০০ টাকার বেশী";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"না কারণ আমি সিলেট থেকে সরাসরি চা পাতা নিয়ে আসি";"491068168";"e58a8e5a-f47c-49db-b736-025bd4b82cdd";"2023-10-12T11:24:51";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"89"
"2023-10-12T17:25:05.023+06:00";"2023-10-12T17:27:05.342+06:00";"ee-eu.kobotoolbox.org:Jsuz2OgEpjzOAaDL";"33";"নারী";"স্নাতক/ডিগ্রী/সমমান";"পেশাজীবী (ডাক্তার/উকিল/ইঞ্জিনিয়ার/কৃষিবিদ ইত্যাদি)";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায়";"1";"1";"1";"0";"৩";"র/লাল চা গ্রীন চা হারবাল চা";"1";"0";"1";"1";"0";"0";"0";"0";"ব্রান্ডের চা পাতা অন্যান্য";"0";"0";"0";"1";"1";"সুপারশপ";"0";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ  ঘ্রান";"1";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"No";"491069391";"9f531497-c52f-4ed9-adf1-d1e51aec37f3";"2023-10-12T11:27:06";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"90"
"2023-10-12T17:27:51.694+06:00";"2023-10-12T17:30:02.180+06:00";"ee-eu.kobotoolbox.org:pJ2uE5wHgmjHMEcS";"30";"নারী";"স্নাতকোত্তর/সমমান";"গৃহিণী";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"২";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ টাকার কম";"স্বাদ  ঘ্রান";"0";"0";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"491070746";"63a0662d-2121-4b50-8d4b-d16227b7caa2";"2023-10-12T11:30:03";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"91"
"2023-10-12T17:30:48.520+06:00";"2023-10-12T17:32:29.561+06:00";"ee-eu.kobotoolbox.org:Mlns3H1aJcJxGQtl";"27";"পুরুষ";"স্নাতক/ডিগ্রী/সমমান";"ব্যাবসা/উদ্যোক্তা";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"সপ্তাহে ৩-৫ বার";"দুপুর";"0";"1";"0";"0";"৫ বা তার চেয়ে বেশী";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"খোলা চা  ব্রান্ডের চা পাতা";"0";"1";"0";"0";"1";"সুপারশপ";"0";"1";"0";"0";"২০০ টাকার কম";"গুনগত মান";"0";"1";"0";"0";"0";"0";"0";"0";"0";"বিজ্ঞাপন দেখে কারো কাছ থেকে শুনে";"1";"1";"0";"না";"491071801";"048840fc-5df5-40ab-b90b-acc748e2a8a3";"2023-10-12T11:32:31";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"92"
"2023-10-12T17:32:23.713+06:00";"2023-10-12T17:34:06.887+06:00";"ee-eu.kobotoolbox.org:PTr03r120jdS4OdG";"31";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল দুপুর রাতে";"1";"1";"0";"1";"৩";"র/লাল চা দুধ চা গ্রীন চা ফ্লেভারযুক্ত চা";"1";"1";"1";"0";"0";"0";"0";"1";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"সুপারশপ অনলাইন শপ";"0";"1";"1";"0";"২০০ টাকার কম";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ  ঘ্রান";"1";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"491072657";"70651f69-49c5-47dd-a995-40c58d3851ad";"2023-10-12T11:34:09";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"93"
